"W1","W2","dist"
"airplane","alligator",7
"airplane","animal",7
"airplane","ankle",7
"airplane","ant",7
"airplane","apple",6
"airplane","applesauce",9
"airplane","arm",7
"airplane","backyard",8
"airplane","ball",7
"airplane","balloon",7
"airplane","banana",8
"airplane","basement",8
"airplane","basket",7
"airplane","bat",8
"airplane","bathroom",8
"airplane","bathtub",8
"airplane","beads",8
"airplane","beans",8
"airplane","bear",6
"airplane","bed",7
"airplane","bedroom",7
"airplane","bee",8
"airplane","belly button",8
"airplane","belt",6
"airplane","bench",7
"airplane","bib",7
"airplane","bicycle",9
"airplane","bird",8
"airplane","blanket",7
"airplane","block",8
"airplane","boat",8
"airplane","book",8
"airplane","boots",8
"airplane","bottle",8
"airplane","bowl",7
"airplane","box",8
"airplane","bread",7
"airplane","broom",7
"airplane","brush",7
"airplane","bubbles",8
"airplane","bucket",7
"airplane","bug",8
"airplane","bunny",8
"airplane","bus",8
"airplane","butter",8
"airplane","butterfly",8
"airplane","buttocks",8
"airplane","button",7
"airplane","cake",6
"airplane","camera",8
"airplane","can",7
"airplane","candy",8
"airplane","car",8
"airplane","carrots",7
"airplane","cat",8
"airplane","cereal",8
"airplane","chair",7
"airplane","chalk",8
"airplane","cheek",8
"airplane","cheerios",8
"airplane","cheese",8
"airplane","chicken",6
"airplane","chicken",6
"airplane","chicken",6
"airplane","chicken",6
"airplane","chin",6
"airplane","chocolate",8
"airplane","clock",8
"airplane","closet",7
"airplane","cloud",8
"airplane","coat",8
"airplane","coffee",8
"airplane","coke",8
"airplane","comb",8
"airplane","cookie",8
"airplane","corn",7
"airplane","couch",8
"airplane","cow",8
"airplane","cracker",7
"airplane","crayon",6
"airplane","crib",6
"airplane","cup",7
"airplane","deer",7
"airplane","diaper",8
"airplane","dish",7
"airplane","dog",8
"airplane","doll",7
"airplane","donkey",8
"airplane","donut",8
"airplane","door",8
"airplane","drawer",7
"airplane","dress",7
"airplane","drink",7
"airplane","dryer",6
"airplane","duck",8
"airplane","ear",6
"airplane","egg",6
"airplane","elephant",6
"airplane","eye",6
"airplane","face",6
"airplane","finger",8
"airplane","firetruck",9
"airplane","fish",7
"airplane","fish",7
"airplane","fish",7
"airplane","fish",7
"airplane","flag",7
"airplane","flower",8
"airplane","food",8
"airplane","foot",8
"airplane","fork",8
"airplane","french fries",10
"airplane","frog",7
"airplane","game",6
"airplane","garage",7
"airplane","garbage",8
"airplane","garden",7
"airplane","giraffe",8
"airplane","glass",7
"airplane","glasses",7
"airplane","gloves",8
"airplane","glue",7
"airplane","goose",8
"airplane","grapes",6
"airplane","grass",7
"airplane","green beans",10
"airplane","gum",8
"airplane","hair",6
"airplane","hamburger",8
"airplane","hammer",8
"airplane","hand",8
"airplane","hat",8
"airplane","head",7
"airplane","helicopter",10
"airplane","hen",6
"airplane","high chair",8
"airplane","horse",8
"airplane","hose",8
"airplane","ice",6
"airplane","ice cream",9
"airplane","jacket",7
"airplane","jar",8
"airplane","jeans",8
"airplane","jello",7
"airplane","jelly",7
"airplane","juice",8
"airplane","keys",8
"airplane","kitchen",7
"airplane","kitty",8
"airplane","knee",8
"airplane","knife",7
"airplane","ladder",8
"airplane","lamb",7
"airplane","lamp",7
"airplane","lawn mower",9
"airplane","leg",7
"airplane","light",7
"airplane","lion",7
"airplane","lips",7
"airplane","living room",10
"airplane","lollipop",9
"airplane","meat",8
"airplane","medicine",6
"airplane","melon",5
"airplane","milk",7
"airplane","mittens",8
"airplane","money",8
"airplane","monkey",8
"airplane","moon",7
"airplane","moose",8
"airplane","mop",7
"airplane","motorcycle",11
"airplane","mouse",8
"airplane","mouth",8
"airplane","muffin",6
"airplane","nail",6
"airplane","napkin",5
"airplane","necklace",6
"airplane","noodles",8
"airplane","nose",8
"airplane","nuts",8
"airplane","orange",7
"airplane","oven",6
"airplane","owie",7
"airplane","owl",6
"airplane","pajamas",10
"airplane","pancake",6
"airplane","pants",8
"airplane","paper",6
"airplane","peanut butter",11
"airplane","peas",7
"airplane","pen",6
"airplane","pencil",6
"airplane","penguin",5
"airplane","penis",7
"airplane","penny",7
"airplane","pickle",8
"airplane","picture",8
"airplane","pig",6
"airplane","pillow",7
"airplane","pizza",8
"airplane","plant",6
"airplane","plate",5
"airplane","play dough",8
"airplane","play pen",7
"airplane","pony",7
"airplane","pool",7
"airplane","popcorn",7
"airplane","popsicle",8
"airplane","porch",8
"airplane","potato",8
"airplane","potato chip",12
"airplane","potty",8
"airplane","present",7
"airplane","pretzel",8
"airplane","pudding",7
"airplane","pumpkin",5
"airplane","puppy",7
"airplane","purse",7
"airplane","puzzle",8
"airplane","radio",8
"airplane","rain",4
"airplane","raisin",6
"airplane","refrigerator",12
"airplane","rock",7
"airplane","rocking chair",11
"airplane","roof",7
"airplane","room",7
"airplane","rooster",8
"airplane","salt",7
"airplane","sandbox",9
"airplane","sandwich",8
"airplane","sauce",8
"airplane","scarf",8
"airplane","scissors",8
"airplane","sheep",7
"airplane","shirt",8
"airplane","shoe",8
"airplane","shorts",8
"airplane","shoulder",7
"airplane","shovel",8
"airplane","shower",8
"airplane","sidewalk",8
"airplane","sink",8
"airplane","sky",7
"airplane","sled",7
"airplane","slide",7
"airplane","slipper",7
"airplane","sneaker",8
"airplane","snow",8
"airplane","snowman",7
"airplane","snowsuit",9
"airplane","soap",7
"airplane","sock",8
"airplane","soda",8
"airplane","sofa",8
"airplane","soup",7
"airplane","spaghetti",8
"airplane","spoon",6
"airplane","sprinkler",8
"airplane","squirrel",8
"airplane","stairs",7
"airplane","star",8
"airplane","stick",7
"airplane","stone",7
"airplane","story",8
"airplane","stove",8
"airplane","strawberry",9
"airplane","street",7
"airplane","stroller",7
"airplane","sun",7
"airplane","sweater",8
"airplane","swing",7
"airplane","table",8
"airplane","tape",6
"airplane","teddybear",7
"airplane","telephone",7
"airplane","tiger",8
"airplane","tights",8
"airplane","tissue",8
"airplane","toast",8
"airplane","toe",8
"airplane","tongue",8
"airplane","tooth",8
"airplane","toothbrush",8
"airplane","towel",8
"airplane","toy",7
"airplane","tractor",7
"airplane","train",4
"airplane","trash",7
"airplane","tray",5
"airplane","tree",7
"airplane","tricycle",10
"airplane","truck",7
"airplane","tummy",8
"airplane","tuna",8
"airplane","turkey",8
"airplane","turtle",8
"airplane","TV",8
"airplane","underpants",10
"airplane","vacuum",8
"airplane","vagina",7
"airplane","vanilla",8
"airplane","vitamins",8
"airplane","walker",8
"airplane","washing machine",12
"airplane","watch",8
"airplane","water",8
"airplane","water",8
"airplane","water",8
"airplane","water",8
"airplane","wind",7
"airplane","window",8
"airplane","wolf",7
"airplane","yogurt",8
"airplane","zebra",8
"airplane","zipper",7
"alligator","airplane",7
"alligator","animal",7
"alligator","ankle",8
"alligator","ant",8
"alligator","apple",8
"alligator","applesauce",8
"alligator","arm",9
"alligator","backyard",9
"alligator","ball",10
"alligator","balloon",9
"alligator","banana",10
"alligator","basement",9
"alligator","basket",8
"alligator","bat",9
"alligator","bathroom",9
"alligator","bathtub",9
"alligator","beads",10
"alligator","beans",10
"alligator","bear",10
"alligator","bed",10
"alligator","bedroom",10
"alligator","bee",10
"alligator","belly button",9
"alligator","belt",9
"alligator","bench",10
"alligator","bib",9
"alligator","bicycle",9
"alligator","bird",10
"alligator","blanket",8
"alligator","block",9
"alligator","boat",10
"alligator","book",10
"alligator","boots",10
"alligator","bottle",10
"alligator","bowl",10
"alligator","box",10
"alligator","bread",10
"alligator","broom",10
"alligator","brush",10
"alligator","bubbles",10
"alligator","bucket",9
"alligator","bug",9
"alligator","bunny",10
"alligator","bus",10
"alligator","butter",8
"alligator","butterfly",9
"alligator","buttocks",10
"alligator","button",10
"alligator","cake",8
"alligator","camera",9
"alligator","can",9
"alligator","candy",9
"alligator","car",10
"alligator","carrots",9
"alligator","cat",9
"alligator","cereal",9
"alligator","chair",10
"alligator","chalk",10
"alligator","cheek",10
"alligator","cheerios",9
"alligator","cheese",10
"alligator","chicken",8
"alligator","chicken",8
"alligator","chicken",8
"alligator","chicken",8
"alligator","chin",9
"alligator","chocolate",10
"alligator","clock",9
"alligator","closet",8
"alligator","cloud",9
"alligator","coat",10
"alligator","coffee",10
"alligator","coke",10
"alligator","comb",10
"alligator","cookie",10
"alligator","corn",10
"alligator","couch",10
"alligator","cow",10
"alligator","cracker",9
"alligator","crayon",9
"alligator","crib",9
"alligator","cup",10
"alligator","deer",9
"alligator","diaper",8
"alligator","dish",9
"alligator","dog",9
"alligator","doll",10
"alligator","donkey",10
"alligator","donut",10
"alligator","door",10
"alligator","drawer",10
"alligator","dress",10
"alligator","drink",9
"alligator","dryer",8
"alligator","duck",10
"alligator","ear",8
"alligator","egg",8
"alligator","elephant",7
"alligator","eye",8
"alligator","face",8
"alligator","finger",8
"alligator","firetruck",9
"alligator","fish",9
"alligator","fish",9
"alligator","fish",9
"alligator","fish",9
"alligator","flag",9
"alligator","flower",8
"alligator","food",10
"alligator","foot",10
"alligator","fork",10
"alligator","french fries",12
"alligator","frog",10
"alligator","game",7
"alligator","garage",10
"alligator","garbage",9
"alligator","garden",10
"alligator","giraffe",9
"alligator","glass",9
"alligator","glasses",8
"alligator","gloves",9
"alligator","glue",9
"alligator","goose",9
"alligator","grapes",8
"alligator","grass",9
"alligator","green beans",11
"alligator","gum",9
"alligator","hair",10
"alligator","hamburger",8
"alligator","hammer",8
"alligator","hand",9
"alligator","hat",9
"alligator","head",10
"alligator","helicopter",7
"alligator","hen",10
"alligator","high chair",9
"alligator","horse",10
"alligator","hose",10
"alligator","ice",8
"alligator","ice cream",9
"alligator","jacket",9
"alligator","jar",10
"alligator","jeans",10
"alligator","jello",10
"alligator","jelly",10
"alligator","juice",10
"alligator","keys",10
"alligator","kitchen",9
"alligator","kitty",8
"alligator","knee",10
"alligator","knife",9
"alligator","ladder",8
"alligator","lamb",9
"alligator","lamp",9
"alligator","lawn mower",9
"alligator","leg",9
"alligator","light",8
"alligator","lion",9
"alligator","lips",8
"alligator","living room",9
"alligator","lollipop",8
"alligator","meat",10
"alligator","medicine",10
"alligator","melon",9
"alligator","milk",9
"alligator","mittens",9
"alligator","money",10
"alligator","monkey",10
"alligator","moon",10
"alligator","moose",10
"alligator","mop",10
"alligator","motorcycle",10
"alligator","mouse",10
"alligator","mouth",10
"alligator","muffin",9
"alligator","nail",8
"alligator","napkin",8
"alligator","necklace",10
"alligator","noodles",10
"alligator","nose",10
"alligator","nuts",10
"alligator","orange",9
"alligator","oven",9
"alligator","owie",9
"alligator","owl",9
"alligator","pajamas",9
"alligator","pancake",7
"alligator","pants",9
"alligator","paper",7
"alligator","peanut butter",9
"alligator","peas",10
"alligator","pen",10
"alligator","pencil",9
"alligator","penguin",8
"alligator","penis",9
"alligator","penny",10
"alligator","pickle",9
"alligator","picture",8
"alligator","pig",8
"alligator","pillow",9
"alligator","pizza",10
"alligator","plant",9
"alligator","plate",7
"alligator","play dough",9
"alligator","play pen",9
"alligator","pony",10
"alligator","pool",10
"alligator","popcorn",10
"alligator","popsicle",10
"alligator","porch",10
"alligator","potato",8
"alligator","potato chip",13
"alligator","potty",9
"alligator","present",10
"alligator","pretzel",9
"alligator","pudding",9
"alligator","pumpkin",9
"alligator","puppy",10
"alligator","purse",10
"alligator","puzzle",10
"alligator","radio",9
"alligator","rain",8
"alligator","raisin",9
"alligator","refrigerator",9
"alligator","rock",10
"alligator","rocking chair",10
"alligator","roof",10
"alligator","room",10
"alligator","rooster",9
"alligator","salt",10
"alligator","sandbox",9
"alligator","sandwich",8
"alligator","sauce",10
"alligator","scarf",10
"alligator","scissors",9
"alligator","sheep",10
"alligator","shirt",10
"alligator","shoe",10
"alligator","shorts",10
"alligator","shoulder",9
"alligator","shovel",10
"alligator","shower",9
"alligator","sidewalk",9
"alligator","sink",9
"alligator","sky",9
"alligator","sled",9
"alligator","slide",8
"alligator","slipper",7
"alligator","sneaker",9
"alligator","snow",10
"alligator","snowman",10
"alligator","snowsuit",10
"alligator","soap",10
"alligator","sock",10
"alligator","soda",10
"alligator","sofa",10
"alligator","soup",10
"alligator","spaghetti",8
"alligator","spoon",10
"alligator","sprinkler",9
"alligator","squirrel",10
"alligator","stairs",10
"alligator","star",10
"alligator","stick",9
"alligator","stone",10
"alligator","story",10
"alligator","stove",10
"alligator","strawberry",10
"alligator","street",10
"alligator","stroller",9
"alligator","sun",10
"alligator","sweater",8
"alligator","swing",9
"alligator","table",9
"alligator","tape",8
"alligator","teddybear",8
"alligator","telephone",7
"alligator","tiger",7
"alligator","tights",9
"alligator","tissue",9
"alligator","toast",10
"alligator","toe",10
"alligator","tongue",10
"alligator","tooth",10
"alligator","toothbrush",10
"alligator","towel",10
"alligator","toy",9
"alligator","tractor",9
"alligator","train",8
"alligator","trash",10
"alligator","tray",8
"alligator","tree",10
"alligator","tricycle",10
"alligator","truck",10
"alligator","tummy",10
"alligator","tuna",10
"alligator","turkey",10
"alligator","turtle",10
"alligator","TV",10
"alligator","underpants",11
"alligator","vacuum",9
"alligator","vagina",9
"alligator","vanilla",8
"alligator","vitamins",9
"alligator","walker",9
"alligator","washing machine",12
"alligator","watch",10
"alligator","water",8
"alligator","water",8
"alligator","water",8
"alligator","water",8
"alligator","wind",9
"alligator","window",9
"alligator","wolf",9
"alligator","yogurt",9
"alligator","zebra",10
"alligator","zipper",8
"animal","airplane",7
"animal","alligator",7
"animal","ankle",3
"animal","ant",4
"animal","apple",3
"animal","applesauce",8
"animal","arm",5
"animal","backyard",7
"animal","ball",7
"animal","balloon",7
"animal","banana",6
"animal","basement",6
"animal","basket",6
"animal","bat",6
"animal","bathroom",6
"animal","bathtub",6
"animal","beads",7
"animal","beans",7
"animal","bear",7
"animal","bed",7
"animal","bedroom",7
"animal","bee",7
"animal","belly button",9
"animal","belt",7
"animal","bench",6
"animal","bib",6
"animal","bicycle",6
"animal","bird",7
"animal","blanket",7
"animal","block",7
"animal","boat",7
"animal","book",7
"animal","boots",7
"animal","bottle",5
"animal","bowl",7
"animal","box",7
"animal","bread",7
"animal","broom",7
"animal","brush",7
"animal","bubbles",6
"animal","bucket",6
"animal","bug",7
"animal","bunny",6
"animal","bus",7
"animal","butter",7
"animal","butterfly",9
"animal","buttocks",7
"animal","button",6
"animal","cake",6
"animal","camera",5
"animal","can",5
"animal","candy",5
"animal","car",7
"animal","carrots",6
"animal","cat",6
"animal","cereal",5
"animal","chair",7
"animal","chalk",7
"animal","cheek",7
"animal","cheerios",8
"animal","cheese",7
"animal","chicken",6
"animal","chicken",6
"animal","chicken",6
"animal","chicken",6
"animal","chin",6
"animal","chocolate",7
"animal","clock",7
"animal","closet",8
"animal","cloud",7
"animal","coat",7
"animal","coffee",7
"animal","coke",7
"animal","comb",6
"animal","cookie",7
"animal","corn",7
"animal","couch",7
"animal","cow",7
"animal","cracker",7
"animal","crayon",7
"animal","crib",6
"animal","cup",7
"animal","deer",6
"animal","diaper",6
"animal","dish",6
"animal","dog",7
"animal","doll",7
"animal","donkey",7
"animal","donut",7
"animal","door",7
"animal","drawer",7
"animal","dress",7
"animal","drink",6
"animal","dryer",7
"animal","duck",7
"animal","ear",5
"animal","egg",6
"animal","elephant",5
"animal","eye",5
"animal","face",6
"animal","finger",6
"animal","firetruck",9
"animal","fish",6
"animal","fish",6
"animal","fish",6
"animal","fish",6
"animal","flag",7
"animal","flower",7
"animal","food",7
"animal","foot",7
"animal","fork",7
"animal","french fries",11
"animal","frog",7
"animal","game",5
"animal","garage",7
"animal","garbage",8
"animal","garden",6
"animal","giraffe",7
"animal","glass",7
"animal","glasses",6
"animal","gloves",7
"animal","glue",7
"animal","goose",7
"animal","grapes",7
"animal","grass",7
"animal","green beans",10
"animal","gum",6
"animal","hair",7
"animal","hamburger",7
"animal","hammer",5
"animal","hand",5
"animal","hat",6
"animal","head",7
"animal","helicopter",10
"animal","hen",6
"animal","high chair",8
"animal","horse",7
"animal","hose",7
"animal","ice",5
"animal","ice cream",9
"animal","jacket",6
"animal","jar",7
"animal","jeans",7
"animal","jello",7
"animal","jelly",7
"animal","juice",7
"animal","keys",7
"animal","kitchen",6
"animal","kitty",6
"animal","knee",6
"animal","knife",6
"animal","ladder",6
"animal","lamb",5
"animal","lamp",5
"animal","lawn mower",8
"animal","leg",7
"animal","light",6
"animal","lion",6
"animal","lips",6
"animal","living room",9
"animal","lollipop",9
"animal","meat",7
"animal","medicine",6
"animal","melon",6
"animal","milk",6
"animal","mittens",6
"animal","money",6
"animal","monkey",6
"animal","moon",7
"animal","moose",7
"animal","mop",7
"animal","motorcycle",9
"animal","mouse",7
"animal","mouth",7
"animal","muffin",6
"animal","nail",6
"animal","napkin",6
"animal","necklace",6
"animal","noodles",6
"animal","nose",6
"animal","nuts",6
"animal","orange",6
"animal","oven",5
"animal","owie",6
"animal","owl",6
"animal","pajamas",7
"animal","pancake",5
"animal","pants",5
"animal","paper",6
"animal","peanut butter",10
"animal","peas",7
"animal","pen",6
"animal","pencil",6
"animal","penguin",7
"animal","penis",6
"animal","penny",6
"animal","pickle",4
"animal","picture",7
"animal","pig",6
"animal","pillow",6
"animal","pizza",6
"animal","plant",6
"animal","plate",7
"animal","play dough",8
"animal","play pen",8
"animal","pony",7
"animal","pool",7
"animal","popcorn",9
"animal","popsicle",6
"animal","porch",7
"animal","potato",8
"animal","potato chip",13
"animal","potty",7
"animal","present",7
"animal","pretzel",8
"animal","pudding",6
"animal","pumpkin",7
"animal","puppy",7
"animal","purse",7
"animal","puzzle",5
"animal","radio",7
"animal","rain",6
"animal","raisin",5
"animal","refrigerator",14
"animal","rock",7
"animal","rocking chair",10
"animal","roof",7
"animal","room",6
"animal","rooster",7
"animal","salt",7
"animal","sandbox",7
"animal","sandwich",6
"animal","sauce",7
"animal","scarf",7
"animal","scissors",6
"animal","sheep",7
"animal","shirt",7
"animal","shoe",7
"animal","shorts",7
"animal","shoulder",7
"animal","shovel",5
"animal","shower",7
"animal","sidewalk",8
"animal","sink",6
"animal","sky",7
"animal","sled",7
"animal","slide",7
"animal","slipper",6
"animal","sneaker",7
"animal","snow",6
"animal","snowman",6
"animal","snowsuit",8
"animal","soap",7
"animal","sock",7
"animal","soda",6
"animal","sofa",6
"animal","soup",7
"animal","spaghetti",7
"animal","spoon",7
"animal","sprinkler",8
"animal","squirrel",5
"animal","stairs",7
"animal","star",7
"animal","stick",6
"animal","stone",7
"animal","story",7
"animal","stove",7
"animal","strawberry",9
"animal","street",7
"animal","stroller",8
"animal","sun",6
"animal","sweater",7
"animal","swing",6
"animal","table",4
"animal","tape",6
"animal","teddybear",7
"animal","telephone",8
"animal","tiger",6
"animal","tights",6
"animal","tissue",6
"animal","toast",7
"animal","toe",7
"animal","tongue",7
"animal","tooth",7
"animal","toothbrush",8
"animal","towel",5
"animal","toy",6
"animal","tractor",7
"animal","train",7
"animal","trash",7
"animal","tray",7
"animal","tree",7
"animal","tricycle",7
"animal","truck",7
"animal","tummy",6
"animal","tuna",7
"animal","turkey",7
"animal","turtle",5
"animal","TV",8
"animal","underpants",10
"animal","vacuum",6
"animal","vagina",8
"animal","vanilla",4
"animal","vitamins",9
"animal","walker",7
"animal","washing machine",10
"animal","watch",7
"animal","water",7
"animal","water",7
"animal","water",7
"animal","water",7
"animal","wind",6
"animal","window",6
"animal","wolf",7
"animal","yogurt",7
"animal","zebra",6
"animal","zipper",6
"ankle","airplane",7
"ankle","alligator",8
"ankle","animal",3
"ankle","ant",4
"ankle","apple",2
"ankle","applesauce",7
"ankle","arm",5
"ankle","backyard",7
"ankle","ball",6
"ankle","balloon",7
"ankle","banana",6
"ankle","basement",7
"ankle","basket",4
"ankle","bat",5
"ankle","bathroom",6
"ankle","bathtub",5
"ankle","beads",6
"ankle","beans",6
"ankle","bear",6
"ankle","bed",6
"ankle","bedroom",7
"ankle","bee",6
"ankle","belly button",9
"ankle","belt",6
"ankle","bench",6
"ankle","bib",6
"ankle","bicycle",6
"ankle","bird",6
"ankle","blanket",4
"ankle","block",6
"ankle","boat",6
"ankle","book",5
"ankle","boots",6
"ankle","bottle",4
"ankle","bowl",6
"ankle","box",5
"ankle","bread",6
"ankle","broom",6
"ankle","brush",6
"ankle","bubbles",5
"ankle","bucket",5
"ankle","bug",6
"ankle","bunny",6
"ankle","bus",6
"ankle","butter",6
"ankle","butterfly",9
"ankle","buttocks",6
"ankle","button",5
"ankle","cake",5
"ankle","camera",5
"ankle","can",5
"ankle","candy",5
"ankle","car",6
"ankle","carrots",5
"ankle","cat",5
"ankle","cereal",5
"ankle","chair",6
"ankle","chalk",6
"ankle","cheek",6
"ankle","cheerios",9
"ankle","cheese",6
"ankle","chicken",6
"ankle","chicken",6
"ankle","chicken",6
"ankle","chicken",6
"ankle","chin",6
"ankle","chocolate",6
"ankle","clock",6
"ankle","closet",7
"ankle","cloud",6
"ankle","coat",6
"ankle","coffee",6
"ankle","coke",5
"ankle","comb",6
"ankle","cookie",5
"ankle","corn",6
"ankle","couch",6
"ankle","cow",6
"ankle","cracker",5
"ankle","crayon",7
"ankle","crib",6
"ankle","cup",6
"ankle","deer",6
"ankle","diaper",6
"ankle","dish",6
"ankle","dog",6
"ankle","doll",6
"ankle","donkey",5
"ankle","donut",6
"ankle","door",6
"ankle","drawer",6
"ankle","dress",6
"ankle","drink",5
"ankle","dryer",6
"ankle","duck",5
"ankle","ear",5
"ankle","egg",5
"ankle","elephant",6
"ankle","eye",5
"ankle","face",6
"ankle","finger",5
"ankle","firetruck",9
"ankle","fish",6
"ankle","fish",6
"ankle","fish",6
"ankle","fish",6
"ankle","flag",6
"ankle","flower",6
"ankle","food",6
"ankle","foot",6
"ankle","fork",6
"ankle","french fries",12
"ankle","frog",6
"ankle","game",6
"ankle","garage",7
"ankle","garbage",8
"ankle","garden",6
"ankle","giraffe",7
"ankle","glass",6
"ankle","glasses",6
"ankle","gloves",6
"ankle","glue",6
"ankle","goose",6
"ankle","grapes",7
"ankle","grass",6
"ankle","green beans",11
"ankle","gum",6
"ankle","hair",6
"ankle","hamburger",7
"ankle","hammer",5
"ankle","hand",5
"ankle","hat",5
"ankle","head",6
"ankle","helicopter",10
"ankle","hen",6
"ankle","high chair",8
"ankle","horse",6
"ankle","hose",6
"ankle","ice",5
"ankle","ice cream",8
"ankle","jacket",5
"ankle","jar",6
"ankle","jeans",7
"ankle","jello",7
"ankle","jelly",6
"ankle","juice",6
"ankle","keys",6
"ankle","kitchen",5
"ankle","kitty",6
"ankle","knee",6
"ankle","knife",6
"ankle","ladder",5
"ankle","lamb",5
"ankle","lamp",5
"ankle","lawn mower",9
"ankle","leg",6
"ankle","light",6
"ankle","lion",6
"ankle","lips",6
"ankle","living room",9
"ankle","lollipop",10
"ankle","meat",6
"ankle","medicine",5
"ankle","melon",5
"ankle","milk",5
"ankle","mittens",6
"ankle","money",6
"ankle","monkey",5
"ankle","moon",6
"ankle","moose",6
"ankle","mop",6
"ankle","motorcycle",9
"ankle","mouse",6
"ankle","mouth",6
"ankle","muffin",6
"ankle","nail",6
"ankle","napkin",4
"ankle","necklace",5
"ankle","noodles",5
"ankle","nose",6
"ankle","nuts",6
"ankle","orange",7
"ankle","oven",4
"ankle","owie",5
"ankle","owl",5
"ankle","pajamas",8
"ankle","pancake",5
"ankle","pants",5
"ankle","paper",6
"ankle","peanut butter",11
"ankle","peas",6
"ankle","pen",6
"ankle","pencil",6
"ankle","penguin",6
"ankle","penis",6
"ankle","penny",6
"ankle","pickle",3
"ankle","picture",6
"ankle","pig",6
"ankle","pillow",6
"ankle","pizza",6
"ankle","plant",6
"ankle","plate",6
"ankle","play dough",8
"ankle","play pen",8
"ankle","pony",6
"ankle","pool",6
"ankle","popcorn",8
"ankle","popsicle",6
"ankle","porch",6
"ankle","potato",8
"ankle","potato chip",13
"ankle","potty",6
"ankle","present",7
"ankle","pretzel",8
"ankle","pudding",6
"ankle","pumpkin",6
"ankle","puppy",6
"ankle","purse",6
"ankle","puzzle",4
"ankle","radio",8
"ankle","rain",6
"ankle","raisin",5
"ankle","refrigerator",14
"ankle","rock",5
"ankle","rocking chair",10
"ankle","roof",6
"ankle","room",6
"ankle","rooster",6
"ankle","salt",6
"ankle","sandbox",8
"ankle","sandwich",7
"ankle","sauce",6
"ankle","scarf",7
"ankle","scissors",6
"ankle","sheep",6
"ankle","shirt",6
"ankle","shoe",6
"ankle","shorts",6
"ankle","shoulder",6
"ankle","shovel",4
"ankle","shower",6
"ankle","sidewalk",8
"ankle","sink",4
"ankle","sky",6
"ankle","sled",6
"ankle","slide",6
"ankle","slipper",6
"ankle","sneaker",6
"ankle","snow",6
"ankle","snowman",6
"ankle","snowsuit",8
"ankle","soap",6
"ankle","sock",5
"ankle","soda",5
"ankle","sofa",5
"ankle","soup",6
"ankle","spaghetti",7
"ankle","spoon",6
"ankle","sprinkler",6
"ankle","squirrel",6
"ankle","stairs",6
"ankle","star",6
"ankle","stick",6
"ankle","stone",6
"ankle","story",7
"ankle","stove",6
"ankle","strawberry",9
"ankle","street",7
"ankle","stroller",8
"ankle","sun",6
"ankle","sweater",6
"ankle","swing",6
"ankle","table",4
"ankle","tape",6
"ankle","teddybear",8
"ankle","telephone",9
"ankle","tiger",6
"ankle","tights",6
"ankle","tissue",6
"ankle","toast",6
"ankle","toe",6
"ankle","tongue",5
"ankle","tooth",6
"ankle","toothbrush",8
"ankle","towel",4
"ankle","toy",6
"ankle","tractor",5
"ankle","train",6
"ankle","trash",6
"ankle","tray",6
"ankle","tree",6
"ankle","tricycle",7
"ankle","truck",6
"ankle","tummy",6
"ankle","tuna",6
"ankle","turkey",5
"ankle","turtle",4
"ankle","TV",8
"ankle","underpants",10
"ankle","vacuum",6
"ankle","vagina",8
"ankle","vanilla",6
"ankle","vitamins",9
"ankle","walker",5
"ankle","washing machine",11
"ankle","watch",6
"ankle","water",6
"ankle","water",6
"ankle","water",6
"ankle","water",6
"ankle","wind",6
"ankle","window",6
"ankle","wolf",6
"ankle","yogurt",7
"ankle","zebra",6
"ankle","zipper",6
"ant","airplane",7
"ant","alligator",8
"ant","animal",4
"ant","ankle",4
"ant","apple",3
"ant","applesauce",8
"ant","arm",4
"ant","backyard",7
"ant","ball",4
"ant","balloon",6
"ant","banana",4
"ant","basement",6
"ant","basket",4
"ant","bat",2
"ant","bathroom",6
"ant","bathtub",4
"ant","beads",5
"ant","beans",4
"ant","bear",4
"ant","bed",4
"ant","bedroom",7
"ant","bee",4
"ant","belly button",10
"ant","belt",3
"ant","bench",3
"ant","bib",4
"ant","bicycle",8
"ant","bird",4
"ant","blanket",5
"ant","block",5
"ant","boat",3
"ant","book",4
"ant","boots",4
"ant","bottle",6
"ant","bowl",4
"ant","box",5
"ant","bread",5
"ant","broom",5
"ant","brush",5
"ant","bubbles",6
"ant","bucket",4
"ant","bug",4
"ant","bunny",3
"ant","bus",4
"ant","butter",4
"ant","butterfly",9
"ant","buttocks",6
"ant","button",5
"ant","cake",4
"ant","camera",5
"ant","can",2
"ant","candy",3
"ant","car",4
"ant","carrots",4
"ant","cat",2
"ant","cereal",7
"ant","chair",5
"ant","chalk",5
"ant","cheek",5
"ant","cheerios",9
"ant","cheese",5
"ant","chicken",6
"ant","chicken",6
"ant","chicken",6
"ant","chicken",6
"ant","chin",4
"ant","chocolate",7
"ant","clock",5
"ant","closet",6
"ant","cloud",5
"ant","coat",3
"ant","coffee",4
"ant","coke",4
"ant","comb",4
"ant","cookie",4
"ant","corn",5
"ant","couch",4
"ant","cow",4
"ant","cracker",4
"ant","crayon",7
"ant","crib",5
"ant","cup",4
"ant","deer",4
"ant","diaper",6
"ant","dish",4
"ant","dog",4
"ant","doll",4
"ant","donkey",6
"ant","donut",4
"ant","door",4
"ant","drawer",5
"ant","dress",5
"ant","drink",5
"ant","dryer",5
"ant","duck",4
"ant","ear",3
"ant","egg",3
